"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CIDEC",5.89793881113373e-45,-1.1232689431984,0.078,0.389,1.82582491776267e-40
"NEAT1",6.90625885170002e-45,-0.569176172366437,0.998,1,2.13797055272077e-40
"CLDN11",1.25418361132938e-44,0.696958737035738,0.322,0.101,3.88257620559238e-40
"MEST",1.29380403873681e-44,-1.2721420999795,0.19,0.492,4.00522916271754e-40
"ZNF423",1.32591811086322e-44,0.756751233832639,0.737,0.491,4.10464469579926e-40
"PDGFRA",1.71228318861599e-44,0.639232880512302,0.733,0.406,5.30071506699851e-40
"GLIPR2",2.72441016718389e-44,0.722208145082924,0.333,0.11,8.43395655455116e-40
"ADAMTSL1",2.99759695489658e-44,1.56874301258544,0.48,0.243,9.27966089327333e-40
"ADAMTS12",3.09760741486296e-44,-1.07082987858049,0.279,0.58,9.58926327419126e-40
"PLPP3",3.93834062963108e-44,0.850552668681336,0.706,0.449,1.21919210871489e-39
"FGFR1",4.96820713645477e-44,0.686536096203652,0.813,0.625,1.5380078832323e-39
"ABCC1",6.81605008150219e-44,0.919441844379468,0.625,0.388,2.11004462373063e-39
"C7",7.17948067022768e-44,-1.63419527019345,0.201,0.505,2.22255183108238e-39
"FRMD4A",9.34994413150037e-44,0.738499667912834,0.92,0.831,2.89446220478857e-39
"DIRC3",9.41002086329421e-44,-1.55458909304068,0.331,0.581,2.91306015864999e-39
"EPB41L3",1.27318925930328e-43,0.916501101194198,0.747,0.568,3.94141199002516e-39
"LVRN",2.06316001590073e-43,-1.39920150996319,0.399,0.62,6.38692446122387e-39
"AC007923.4",3.05318615308011e-43,-0.981080599671516,0.071,0.374,9.45174837409009e-39
"ABI3BP",3.53986665197945e-43,0.68430401402662,0.81,0.567,1.09583651945328e-38
"CARMN",7.47885918810752e-43,-1.19782999475273,0.066,0.356,2.31523043886244e-38
"AGBL4",1.10873907440092e-42,-1.17703525306191,0.146,0.447,3.43232355262293e-38
"SORT1",1.3663260238726e-42,-0.93749370810851,0.146,0.455,4.22973547210242e-38
"BCL2",1.70913480754302e-42,-1.12046950756863,0.342,0.609,5.29096862371092e-38
"TRPS1",2.12600167780022e-42,-0.789902509934224,0.703,0.83,6.58146339396613e-38
"CPM",2.66416656932806e-42,-1.09063604260202,0.132,0.436,8.24746044866888e-38
"ANO6",2.79177837990531e-42,-1.14691430669997,0.525,0.694,8.64250833067286e-38
"AC008105.3",2.90516369249241e-42,0.685573148153193,0.306,0.101,8.99351524284876e-38
"ATP11A",3.02768819634201e-42,0.782276938722959,0.601,0.343,9.37281434941596e-38
"DLC1",3.11641713772452e-42,-0.598725620089392,0.909,0.951,9.64749253325378e-38
"SPON1",5.90139272107267e-42,-0.938658417394587,0.089,0.389,1.82689414466247e-37
"PRXL2A",6.13629525944016e-42,-0.75930149362607,0.087,0.394,1.89961292346489e-37
"NOVA1",7.29729527762123e-42,0.921911512649229,0.742,0.578,2.2590236990932e-37
"ACSS2",7.83639259340146e-42,-1.0430623155833,0.249,0.538,2.42591205513929e-37
"ST5",1.22549852274143e-41,0.728848288468986,0.475,0.214,3.79377577685064e-37
"LIMD1",1.88064137074649e-41,0.895429204227942,0.48,0.245,5.82190149141992e-37
"BASP1",2.92239181951763e-41,0.654978092038813,0.322,0.109,9.04684835568074e-37
"RALGPS2",6.36351628587256e-41,0.917125273147068,0.461,0.216,1.96995373661757e-36
"MAOA",7.36253202677428e-41,-1.33438833289292,0.187,0.47,2.27921903952851e-36
"IL6ST",9.30548904219327e-41,0.784300347448772,0.71,0.541,2.88070024279177e-36
"PRRX1",1.3228975731244e-40,0.755712338697613,0.587,0.3,4.09529401712121e-36
"HOOK2",1.99287289493301e-40,-0.860997909680408,0.149,0.454,6.16933662084413e-36
"ATP9A",2.30436257222036e-40,-0.907925642690613,0.327,0.602,7.13361521482257e-36
"SLC1A3",2.68830505458675e-40,-0.827675667383718,0.08,0.374,8.3221859574842e-36
"CD44",2.78836424389333e-40,0.727801123769755,0.571,0.304,8.63193918982058e-36
"WDPCP",4.76307646687981e-40,-1.08127337811937,0.575,0.753,1.47450558185198e-35
"IMMP2L",4.98347016077334e-40,-0.660112126263611,0.82,0.911,1.5427328576706e-35
"DPYSL3",5.15219596849813e-40,0.700575123724559,0.594,0.32,1.59496530596797e-35
"GASK1A",5.98971794120082e-40,0.861914781645752,0.448,0.208,1.85423698305754e-35
"MREG",6.4308005437442e-40,-0.7837032922134,0.062,0.347,1.99078292432689e-35
"APP",8.71382465479518e-40,0.732589478842967,0.658,0.396,2.69753869838494e-35
"SDC2",8.93733619374559e-40,1.03887839198835,0.737,0.58,2.76673116549782e-35
"CRLS1",9.97437352660196e-40,-1.0381834493378,0.278,0.553,3.08776681263017e-35
"RETSAT",1.1616424821659e-39,-0.884132800471461,0.126,0.42,3.59609663204099e-35
"TSPAN15",1.71989583706542e-39,-0.803771401758382,0.06,0.34,5.32428154280342e-35
"LINCADL",2.0852858476366e-39,-0.789978743322387,0.041,0.317,6.45541939852861e-35
"ADD3",2.27985370634824e-39,0.637564892229101,0.811,0.626,7.05774311874224e-35
"EPB41L4B",3.12343153852873e-39,-0.866904152609981,0.078,0.363,9.66920701382339e-35
"MMP16",4.34611278844984e-39,1.00941311086493,0.329,0.125,1.34542613592042e-34
"LAMA2",4.73210481943625e-39,0.548881416492312,0.886,0.683,1.46491768895288e-34
"MAML3",5.56051498392135e-39,-0.914309383561824,0.345,0.633,1.72136862357253e-34
"CYP4X1",6.60137027524605e-39,0.66381240792939,0.317,0.112,2.04358619610792e-34
"LINC01619",1.12707998200039e-38,-0.960925928060015,0.135,0.423,3.4891015002786e-34
"ST3GAL5",1.6857959027876e-38,0.795260249298825,0.594,0.356,5.21871837625956e-34
"BICC1",2.16197028009977e-38,0.659220514305224,0.833,0.585,6.69281139610486e-34
"OPHN1",2.68979681228273e-38,0.685145345006953,0.783,0.585,8.32680399178365e-34
"ABR",2.74339999365713e-38,0.912948894712665,0.639,0.438,8.49274336036437e-34
"C1orf21",2.92542851151394e-38,0.688474506426458,0.658,0.402,9.05624904309371e-34
