"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PITPNC1",0.00785212706155522,-0.556352384985298,0.47,0.43,1
"CBFB",0.00809876643437826,-0.42319406345968,0.371,0.346,1
"FUT10",0.00831714405543533,-0.466820194708022,0.375,0.349,1
"RPS24",0.00910345252849047,-0.411763130060483,0.319,0.311,1
"CEP170",0.00917589607657545,-0.363382538313668,0.445,0.404,1
"FGF10",0.0103581938230488,-0.400472048188024,0.395,0.391,1
"MCU",0.0104496467466768,-0.389064112505536,0.43,0.399,1
"RAB6A",0.0106119931487714,-0.348962328268378,0.576,0.49,1
"DISP1",0.010747442469096,-0.404524368416012,0.301,0.296,1
"ATP2B1",0.0110067662491759,-0.43347969902609,0.339,0.323,1
"PTMA",0.0118487976218963,-0.303562554158729,0.545,0.489,1
"ARNT",0.0121267487346575,-0.35697238879824,0.513,0.447,1
"MAN2A1",0.0127400508334023,-0.429691863876576,0.367,0.342,1
"ARHGAP12",0.0136270659239221,-0.329979215633952,0.601,0.508,1
"LYST",0.0140384628208928,-0.370955957133064,0.517,0.449,1
"ENAH",0.0159744260407681,-0.447243391068022,0.439,0.396,1
"VGLL3",0.0170805770275792,-0.397971573965798,0.459,0.41,1
"DENND6A",0.0174101767905461,-0.381519692704232,0.469,0.412,1
"LRP6",0.0184135678512752,-0.375217569522089,0.364,0.339,1
"YWHAQ",0.0194924560924958,-0.410764028947306,0.307,0.297,1
"SPECC1L",0.0200998613611438,-0.355097670195806,0.581,0.488,1
"JUN",0.0210406225087731,-0.313560584909339,0.397,0.378,1
"ANXA4",0.0231337066214039,-0.325187094045992,0.539,0.471,1
"TPCN1",0.0270789393052426,-0.407987218898941,0.461,0.404,1
"FOSL2",0.0302825912284674,-0.412377819362743,0.312,0.299,1
"AC009120.2",0.0327787137254773,-0.343273166390287,0.531,0.458,1
"UACA",0.0388499495626043,-0.343723562212524,0.508,0.447,1
"LAMB1",0.0394279453775358,-0.433520247365939,0.583,0.489,1
"CTDSP2",0.0420636174529636,-0.401972923580686,0.336,0.309,1
"SMC5",0.0485378965155434,-0.332814128839411,0.479,0.418,1
"PRSS23",0.0502146175811708,-0.314185713523693,0.33,0.252,1
"NT5C2",0.0529756743829509,-0.30339114691306,0.621,0.523,1
"ETV6",0.0551062039963059,-0.302354746790084,0.474,0.43,1
"CCSER2",0.0632507913311333,-0.316361299058509,0.576,0.484,1
"ABI1",0.0669845504300878,-0.361622843046546,0.515,0.435,1
"RPL17",0.0697285199189225,-0.314289090177882,0.305,0.292,1
"CDR2",0.0756586361655031,-0.39545534691038,0.455,0.412,1
"MT-CYB",0.0778128956645099,-0.354925651431295,0.371,0.336,1
"PDS5B",0.0799592158004264,-0.372101747078481,0.595,0.496,1
"SLC25A12",0.0823614207725476,-0.383630035817605,0.449,0.391,1
"HGSNAT",0.0850505324030525,-0.311731212867486,0.594,0.495,1
"PXK",0.0862331729780702,-0.362589400178999,0.322,0.3,1
"PITPNB",0.0899136123440107,-0.340616762398251,0.431,0.373,1
"PPP3CC",0.0925432755896162,-0.338696413457486,0.491,0.424,1
"SLC44A1",0.0995627838204491,-0.349336011925524,0.318,0.299,1
"EIF2AK2",0.103723751970055,-0.306185835136477,0.494,0.431,1
"ANXA11",0.106462981429697,-0.346556911601126,0.445,0.385,1
"TASP1",0.121144283473974,-0.383640819082937,0.345,0.312,1
"CYFIP1",0.124151745206844,-0.324973250041876,0.472,0.405,1
"EPS15L1",0.127170539247847,-0.355038885468459,0.468,0.4,1
"COL5A3",0.128125875351406,-0.485024096817157,0.489,0.424,1
"ITM2B",0.144771568257998,-0.303227198014952,0.56,0.474,1
"RPS8",0.149007390780448,-0.330776547191462,0.356,0.326,1
"TCF20",0.151851124027132,-0.371897081527418,0.394,0.348,1
"HNRNPF",0.165939811906215,-0.379109948829707,0.304,0.279,1
"ASPA",0.181324870771437,-0.34315262826945,0.312,0.286,1
"CEP89",0.183744370198518,-0.324545566905534,0.308,0.287,1
"SNX24",0.183945899703438,-0.351178948318733,0.387,0.345,1
"KDM7A",0.185838614546898,-0.36434826011897,0.38,0.337,1
"PKD1",0.194397062837477,-0.309946261416834,0.371,0.331,1
"MTSS1",0.207245072852377,-0.359636811377246,0.382,0.344,1
"XPR1",0.220713760167312,-0.317982139078684,0.432,0.375,1
"WIPF2",0.226822715055732,-0.339562998619336,0.438,0.378,1
"RPS19",0.232211932779679,-0.336325814769174,0.315,0.289,1
"MLLT3",0.247320815138559,-0.354897721482743,0.474,0.414,1
"RPS12",0.262999709436791,-0.322279237541787,0.321,0.295,1
"RAD9A",0.275267704067042,-0.334443293846219,0.34,0.31,1
"RAB11FIP3",0.279354342556352,-0.308922651175301,0.39,0.344,1
