"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ERCC6",0.000120017111090605,0.381242856790861,0.301,0.19,1
"TAF4",0.000124258611830064,0.386927397084382,0.324,0.209,1
"IMPAD1",0.000133361702830405,-0.388385266829047,0.173,0.309,1
"PTGR1",0.000135837005022293,-0.400069178079513,0.208,0.346,1
"EEF1A1",0.000139646875369642,0.398826112823796,0.636,0.55,1
"C20orf194",0.00014214113025171,0.407361283496288,0.566,0.467,1
"TUT7",0.000142164591744175,0.345562242987416,0.41,0.294,1
"SEC62",0.000143470651842297,0.380910674808547,0.364,0.242,1
"LPIN1",0.000143770182320445,-0.39536404082821,0.277,0.409,1
"IFNGR1",0.000145561994968936,-0.373799714951402,0.179,0.307,1
"CAMSAP2",0.000151247149134138,0.384862097024259,0.613,0.492,1
"TYW1",0.000155901254022508,-0.375579437505771,0.393,0.538,1
"PDS5B",0.000161335948317663,0.380887567407023,0.549,0.433,1
"VGLL3",0.000165796111916499,0.436390872089968,0.335,0.217,1
"NPAS3",0.000169097726211754,-0.441435215104286,0.497,0.609,1
"SP1",0.000170657639492906,-0.351408950394885,0.208,0.35,1
"EEA1",0.000172157484001443,0.432781120971456,0.659,0.569,1
"LUZP1",0.000174285158725961,0.450662766099794,0.462,0.339,1
"SLC22A23",0.000174944549572919,-0.434052232462806,0.243,0.377,1
"BTG1",0.000181287309404493,-0.303483226631028,0.22,0.365,1
"GLG1",0.00018226437335086,0.383059045492677,0.63,0.538,1
"GPHN",0.00018374081000629,-0.391000777973673,0.63,0.73,1
"ZMIZ1",0.000188689732183317,0.368569626894913,0.763,0.72,1
"TASOR2",0.000189268487452069,0.38983261871868,0.468,0.351,1
"MT-CO3",0.000189752466553308,0.372004845220938,0.543,0.414,1
"SH2B1",0.000190647592829798,-0.374330793448604,0.179,0.311,1
"CLIP4",0.000194099414535512,-0.334299257459393,0.266,0.41,1
"ELK3",0.000195662372431086,0.43933655864625,0.306,0.197,1
"STAT6",0.000196486388922895,0.308695960392664,0.335,0.22,1
"SEPTIN7",0.00019757695827643,0.317556277913268,0.549,0.41,1
"AP2B1",0.000198173556621308,0.308641041611103,0.486,0.366,1
"SLC35G2",0.000199969917213008,-0.350717872326974,0.202,0.341,1
"ERRFI1",0.000205303959618128,-0.406450465219569,0.324,0.465,1
"TXNRD1",0.00020760967702318,-0.385436442372332,0.358,0.507,1
"CPEB4",0.000214554742523661,-0.456825508374944,0.387,0.508,1
"LAPTM4A",0.000215866743435688,0.304814959377665,0.318,0.205,1
"THRAP3",0.000227041932546635,-0.319516576062874,0.63,0.685,1
"LINC00632",0.000238240445643348,-0.366485451339698,0.185,0.32,1
"POLR2A",0.000242367952072425,0.417138478288746,0.439,0.33,1
"MARCH3",0.000245852290387893,0.378508062630573,0.607,0.516,1
"RNF213",0.000247776779775294,0.381076626205543,0.624,0.519,1
"DCUN1D4",0.000250806393793087,-0.383757559651476,0.26,0.384,1
"PARP4",0.000251622257900302,0.314313905997273,0.416,0.288,1
"SUGCT",0.000256587541925286,-0.37343427317136,0.231,0.372,1
"LYPLAL1",0.000260973890941358,-0.41644115283812,0.277,0.399,1
"TMTC2",0.000263103363468567,-0.398295391520663,0.185,0.313,1
"LRRFIP1",0.000266792160711799,0.591912412117836,0.48,0.399,1
"AL078600.1",0.000268813151088502,-0.315878783785591,0.173,0.302,1
"ARHGAP10",0.000276628574926659,-0.34820692578224,0.711,0.78,1
"FAM171A1",0.00027858615398702,0.335484717153557,0.405,0.288,1
"PACS1",0.000279904235939306,0.384598514967532,0.751,0.635,1
"MTMR12",0.000290829444607834,-0.357009767926834,0.254,0.392,1
"ATRX",0.000304416771749388,0.355856141901891,0.757,0.678,1
"ACVR1",0.000311435527344714,0.4267237194592,0.439,0.322,1
"LINC00910",0.000313006752759078,-0.352754887993056,0.214,0.345,1
"ARHGEF12",0.000314271521547447,0.437156571216325,0.642,0.542,1
"ERC1",0.000316533721692421,0.320445079028893,0.78,0.746,1
"ZFAND5",0.000318174617567595,-0.392212853334853,0.312,0.441,1
"MAP2K1",0.000324275225914438,-0.411435653792941,0.347,0.488,1
"DLEU2",0.000325808277361435,0.509179200247776,0.572,0.484,1
"CAP1",0.000331636315433762,0.325068083017491,0.306,0.203,1
"AFF3",0.000341693322046247,-0.65065093774942,0.295,0.407,1
"SSH1",0.000341731236364646,0.395073626551479,0.405,0.298,1
"PHACTR2",0.000360670321214209,0.433598095260671,0.468,0.357,1
"RAB22A",0.000362523436743609,0.312898352634016,0.301,0.191,1
"RPLP2",0.00036713703911757,-0.39102931600023,0.341,0.477,1
"FAM13B",0.000371358365950759,0.373737377512611,0.538,0.451,1
"FANCC",0.000373634251114836,-0.310718444078413,0.243,0.378,1
"CFAP69",0.00037400097477479,-0.335224026111763,0.185,0.313,1
"ANKRD44",0.000375618668222148,-0.32454383540515,0.185,0.317,1
"SENP7",0.000379484765483732,0.365597475035549,0.445,0.327,1
"ZFY",0.000381848336199486,0.33944407173838,0.324,0.214,1
"TJP2",0.000382846366137978,-0.421896658462858,0.208,0.339,1
"PDCD6IP",0.000390597084707446,0.409994745129604,0.503,0.391,1
"ZNF438",0.000402297772708561,-0.332958650634155,0.457,0.579,1
"MT-ATP6",0.00040582290900771,0.424196718819683,0.324,0.22,1
"TASOR",0.000406340818187515,0.312447153371208,0.387,0.269,1
"CTTN",0.000407473064938498,0.355362120000001,0.416,0.304,1
"SPATS2",0.000408802129362187,0.33502767241969,0.434,0.311,1
"SPECC1L",0.000418439468390657,0.350216508521239,0.607,0.523,1
"TCF20",0.000439486270102698,0.313073581582868,0.358,0.238,1
"RPL13A",0.000442308481943364,0.317744899089953,0.364,0.251,1
"RFTN1",0.000442817498601156,-0.377116020459718,0.642,0.748,1
"ARHGAP31",0.000453958426326219,-0.37915199877224,0.22,0.339,1
"MAP3K1",0.00045759402331985,-0.38455935131395,0.301,0.424,1
