"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PHF21A",2.09311088603167e-06,0.315155133050189,0.645,0.727,0.0647964336988825
"PRG4",2.75577173606113e-06,0.367051290645812,0.545,0.595,0.0853104256332445
"CD47",2.96328125006707e-06,0.445999320853547,0.304,0.277,0.0917342976583263
"TTLL3",4.04198009416229e-06,0.404699332440155,0.331,0.305,0.125127577774982
"MT-ND4",4.81897797443671e-06,0.382693979245655,0.492,0.512,0.149181101154637
"MT-ATP6",4.89127579310856e-06,0.454929640830485,0.461,0.49,0.151419224727262
"EPN2",5.95502570684576e-06,0.436462133892049,0.456,0.473,0.184349730806824
"CLSTN1",9.13678998278111e-06,0.417086140079946,0.317,0.293,0.282847607496955
"PKHD1L1",1.08202526372453e-05,0.420386484982616,0.461,0.49,0.334962560891203
"MT-ND3",1.21219383136697e-05,0.360450208727638,0.548,0.601,0.375258844376274
"ARL15",1.26430033203053e-05,0.337317359591969,0.607,0.659,0.391389453786692
"ACTB",1.77228183049162e-05,0.411345791289509,0.503,0.544,0.548645286265291
"DYNC2H1",2.26772915268364e-05,0.439557511711552,0.488,0.532,0.702020913796273
"RUNX1",2.3609946243996e-05,0.590709515095883,0.366,0.371,0.730893105875383
"CNTLN",2.55404386118896e-05,0.420336452426589,0.416,0.424,0.790655358108266
"RASSF8",3.47292674565622e-05,0.446971679620729,0.418,0.429,1
"IQGAP1",3.6283857294262e-05,0.36561307426029,0.551,0.62,1
"PTPN12",4.99905623514538e-05,0.326077751822091,0.554,0.631,1
"FOSL2",6.30348451818386e-05,0.507893333886621,0.311,0.3,1
"RPLP1",6.56091380282733e-05,0.409088287727649,0.42,0.425,1
"PAM",6.62352787520091e-05,0.370437621065597,0.513,0.56,1
"KCNQ1OT1",7.68976765439922e-05,0.41423460121766,0.413,0.424,1
"AHR",8.39440232125739e-05,0.473531741646862,0.335,0.329,1
"GALNT10",8.84571179102872e-05,0.32591916197291,0.352,0.329,1
"MT-ND5",0.000127489628040304,0.408831266837049,0.41,0.423,1
"CUEDC1",0.000144517826129791,0.378382523851079,0.353,0.34,1
"COL12A1",0.000150834734514244,0.410193303184235,0.362,0.336,1
"SLC39A8",0.000155355161505692,0.424413775492085,0.345,0.336,1
"CDC42EP4",0.000160635965892435,0.634792591932103,0.32,0.316,1
"AP000561.1",0.000171897650638266,0.458318204812296,0.353,0.351,1
"MAP4K4",0.000176939602211821,0.340421078308975,0.598,0.683,1
"SDK1",0.000256459861540719,-0.597271041025115,0.744,0.688,1
"RGL1",0.000257967238436818,0.350060679962985,0.463,0.498,1
"PACSIN2",0.000263084767303975,0.409131590582079,0.358,0.355,1
"RAP1A",0.00031323136178579,0.408992923004101,0.454,0.499,1
"PTBP2",0.00032524898852701,0.358217955961812,0.551,0.651,1
"CYTH3",0.000354591953834562,0.507681711337987,0.382,0.395,1
"SH3PXD2A",0.000386567049404959,0.36955341945087,0.435,0.45,1
"ZFHX3",0.00055987874566935,0.33164197027858,0.603,0.692,1
"PTPN9",0.00061259621685266,0.452549412328764,0.376,0.384,1
"CHSY3",0.000809918133794016,0.454552645771341,0.301,0.284,1
"FBN1",0.00093551442477146,-0.326257833085287,0.897,0.914,1
"SH3BP5",0.00101358103333988,0.385552480692966,0.369,0.384,1
"LMO3",0.00103158440362734,0.321936329012206,0.552,0.606,1
"IRAK3",0.00103793575481399,0.426681514851798,0.361,0.383,1
"MT-ND2",0.00106765057983564,0.373795217777954,0.445,0.485,1
"B2M",0.00127054460891097,0.312292920967844,0.476,0.517,1
"MT-ND1",0.00134243258864096,0.396841366092777,0.406,0.43,1
"PRDM6",0.00153955647295044,0.344455342286391,0.437,0.466,1
"TENT5A",0.0015951053446741,0.349088048527077,0.377,0.371,1
"TRAF3IP2-AS1",0.00166539005367565,0.439947285933732,0.485,0.538,1
"SLC25A43",0.00176002679152949,0.346547655815945,0.359,0.366,1
"FAM168A",0.00193826596958214,0.46722387472483,0.37,0.388,1
"SEPTIN7",0.00195991527359812,0.353490751763733,0.442,0.491,1
"SPATS2",0.00197233220686744,0.409619297963645,0.412,0.447,1
"TM4SF1",0.00198445804882808,0.365568143306839,0.389,0.413,1
"SMURF2",0.00259018989147173,-0.409003956638685,0.521,0.649,1
"RPL13",0.00278872634689446,0.361585249919905,0.508,0.586,1
"DNMBP",0.00293887158136017,0.385282169365416,0.406,0.43,1
"UNC5C",0.00384535710839522,0.464320059305148,0.412,0.437,1
"LINC02614",0.00433192786236586,0.367633843700665,0.337,0.34,1
"FMO2",0.00476452653352323,0.467529349026415,0.308,0.311,1
"LARGE1",0.00493066301759675,0.383721495490375,0.509,0.591,1
"SPSB1",0.00496473297636665,0.379033369248809,0.432,0.456,1
"ZC3HAV1",0.00703593420925501,0.40897198902432,0.302,0.306,1
"CTDSPL",0.00707900770251436,0.373239568943991,0.296,0.301,1
"WWTR1",0.00940200781388161,0.406662648356116,0.461,0.522,1
"SLC16A1-AS1",0.00944151326011118,0.383763669426656,0.455,0.516,1
"STK38",0.00948917975952451,0.354635602518558,0.447,0.507,1
"JUN",0.0100131193573206,0.353077996418487,0.372,0.394,1
"PTMA",0.010992797267125,0.343848923638766,0.471,0.537,1
"TRIM2",0.0111897869690429,0.393881985077572,0.345,0.362,1
"CREB5",0.0155596867353583,-0.4421020846912,0.534,0.47,1
"SMYD3",0.0158152148681939,0.336634438135083,0.597,0.684,1
"ZNF83",0.0183925203038501,0.33599827064536,0.447,0.507,1
"SP100",0.0184383701877634,0.318562815771561,0.482,0.562,1
"RAB8B",0.0184575209745651,0.343671220239153,0.354,0.378,1
"RPS6KA3",0.0205401468454795,0.344926810982712,0.409,0.45,1
"ACVR2A",0.0252102906377833,0.406702977484664,0.358,0.394,1
"GRB10",0.0268128806130075,0.315137826228612,0.306,0.314,1
"CCDC57",0.0309723528597685,0.338813702345473,0.321,0.341,1
"TMOD3",0.0336656765238923,0.371656367194899,0.355,0.386,1
