"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SETBP1",3.95341634833407e-37,-0.904708828531142,0.556,0.669,1.22385909895378e-32
"ZNF385D",1.14369075320413e-36,-1.10412117708872,0.396,0.572,3.54052346469402e-32
"PAMR1",1.65749417356045e-36,0.560545679195949,0.41,0.189,5.13110471309109e-32
"MIR99AHG",1.84006957453508e-36,-0.570656748415622,0.956,0.962,5.69630338188823e-32
"SIPA1L3",4.78370818848686e-36,0.573732132139432,0.63,0.373,1.48089254390988e-31
"FAM49B",5.5770432421612e-36,0.538613611221607,0.402,0.185,1.72648527647584e-31
"ADAMTS9-AS2",5.69233467962066e-36,-0.924049454784197,0.411,0.582,1.76217604677017e-31
"SLC9A9",1.6662031731256e-35,-0.660037214460553,0.667,0.759,5.15806516304493e-31
"CERS4",5.19201673168079e-35,0.553412538398226,0.53,0.283,1.60729261962642e-30
"PRICKLE2",5.99471633307511e-35,-0.840109903381485,0.442,0.6,1.85578433523006e-30
"UTRN",6.5556059698677e-35,0.532816059957963,0.896,0.756,2.02941894009194e-30
"C3",8.40688163718107e-35,-0.828209068658701,0.662,0.765,2.60251834842214e-30
"RADIL",1.40711722765142e-34,0.495838170622856,0.475,0.239,4.35601280164051e-30
"IMMP2L",3.08799615149585e-34,-0.621333230564241,0.807,0.866,9.55950968618571e-30
"MAST4",4.95283483480527e-34,0.59406099915768,0.851,0.68,1.53324907981067e-29
"SLIT2",5.51690466715669e-34,-0.944979477004981,0.73,0.801,1.7078681778117e-29
"AL008633.1",1.00372417160196e-33,0.693919394737,0.381,0.181,3.10722891802818e-29
"MEDAG",1.13340793295988e-33,0.550108342657947,0.504,0.269,3.50869093806389e-29
"LAMA2",1.18920542043263e-33,-0.759828976344243,0.888,0.895,3.68142322003331e-29
"NFIA",1.23123957066927e-33,-0.465875087550343,0.934,0.953,3.81154833892085e-29
"ARHGAP20",2.7539332901048e-33,0.58917312845002,0.464,0.242,8.52535128617742e-29
